사업유형,사업번호,사업계획변경순번,사업년도,사업명,심사상태코드,최초심의일자,심의요청일,심의종료일,삭제여부
공익활동형,2023-00045,2,2023,아름다운마을만들기 사업단,승인완료,2023-01-18 00:00,2022-12-06 00:00,2022-12-07 00:00,N
공익활동형,2023-00050,1,2023,공원시설안전지킴이,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-19 00:00,N
사회서비스형,2023-00072,2,2023,스마일 사랑의 동행,승인완료,2023-03-13 00:00,2022-11-30 00:00,2022-12-02 00:00,N
공익활동형,2023-00092,1,2023,연중노노케어(행복한동행),승인완료,2022-12-01 00:00,2022-12-01 00:00,2022-12-05 00:00,N
시장형,2023-00117,3,2023,한송정카페 노인복지관점,승인완료,2023-06-20 00:00,2023-06-15 00:00,2022-12-13 00:00,N
공익활동형,2023-00040,2,2023,보육시설 및 아동시설 봉사단,승인완료,2023-01-06 00:00,2022-12-06 00:00,2022-12-07 00:00,N
시장형,2023-00054,2,2023,한송정커피스토리,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
시장형,2023-00063,3,2023,향기로운실버산업,승인완료,2023-06-15 00:00,2023-06-14 00:00,2022-12-13 00:00,N
사회서비스형,2023-00150,3,2023,어르신취업소식도우미,승인완료,2023-09-19 00:00,2022-12-01 00:00,2022-12-02 00:00,N
시장형,2023-00154,2,2023,웰빙쿡,승인완료,2022-12-22 00:00,2022-12-22 00:00,2022-12-22 00:00,N
사회서비스형,2023-00166,1,2023,믿음나누미(도시락배달),승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-16 00:00,N
시장형,2023-00173,2,2023,한송정카페 성덕문화센터점,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
공익활동형,2023-00028,6,2023,시니어스쿨존지킴이,승인완료,2023-08-29 00:00,2023-03-27 00:00,2022-12-15 00:00,N
공익활동형,2023-00035,2,2023,노인복지회관 급식도우미,승인완료,2023-07-21 00:00,2023-07-20 00:00,2022-12-08 00:00,N
공익활동형,2023-00077,4,2023,치매예방케어매니저,승인완료,2023-01-26 00:00,2023-01-25 00:00,2022-12-13 00:00,N
공익활동형,2023-00086,2,2023,9988행복지키미,승인완료,2023-01-04 00:00,2023-01-04 00:00,2022-12-08 00:00,N
공익활동형,2023-00104,2,2023,마을환경개선사업,승인완료,2022-12-02 00:00,2022-12-02 00:00,2022-12-08 00:00,N
공익활동형,2023-00105,3,2023,섬마을복지사,승인완료,2023-01-25 00:00,2023-01-20 00:00,2022-12-13 00:00,N
공익활동형,2023-00106,1,2023,노노케어,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-08 00:00,N
시장형,2023-00138,3,2023,카페나루,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
공익활동형,2023-00140,4,2023,노노케어관리 11개월,승인완료,2023-01-04 00:00,2023-01-04 00:00,2022-12-14 00:00,N
시장형,2023-00142,3,2023,은빛미용실 중앙시장점,승인완료,2023-03-24 00:00,2022-12-13 00:00,2022-12-13 00:00,N
공익활동형,2023-00157,2,2023,기타서비스제공(할머니 문방구),승인완료,2023-01-05 00:00,2023-01-04 00:00,2022-12-05 00:00,N
공익활동형,2023-00159,1,2023,다문화가정 봉사(다문화가정 시니어멘토링),승인완료,2022-12-01 00:00,2022-12-01 00:00,2022-12-05 00:00,N
시장형,2023-00162,3,2023,울엄마,승인완료,2023-07-25 00:00,2023-07-24 00:00,2022-12-22 00:00,N
공익활동형,2023-04440,2,2023,환경지킴이(북부),승인완료,2023-01-03 00:00,2022-12-13 00:00,2022-12-15 00:00,N
시장형,2023-00175,3,2023,한송정밥상,승인완료,2023-06-20 00:00,2023-06-15 00:00,2022-12-13 00:00,N
시장형,2023-00180,1,2023,꽈배기나라1호점,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-07 00:00,N
공익활동형,2023-00181,1,2023,지역사회 환경개선 봉사,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-05 00:00,N
공익활동형,2023-00041,3,2023,놀이터안전지킴이3사업단,승인완료,2023-01-09 00:00,2022-12-26 00:00,2022-12-14 00:00,N
공익활동형,2023-00101,2,2023,복지시설활동봉사,승인완료,2023-03-10 00:00,2022-12-02 00:00,2022-12-08 00:00,N
공익활동형,2023-00102,2,2023,스쿨존교통지원봉사(은평1004-실버경찰),승인완료,2023-01-05 00:00,2023-01-05 00:00,2022-12-05 00:00,N
사회서비스형,2023-00108,1,2023,보육시설지원(실버주방도우미),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
사회서비스형,2023-00110,1,2023,시니어 컨설턴트(시니어 컨설턴트),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
공익활동형,2023-00111,2,2023,학교급식지원봉사(할머니손맛급식도우미 북부),승인완료,2023-01-05 00:00,2023-01-05 00:00,2022-12-05 00:00,N
사회서비스형,2023-00114,1,2023,보육시설지원(베이비케어),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
사회서비스형,2023-00126,1,2023,아이맘과 함께하는 친정맘 서비스,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
공익활동형,2023-00103,2,2023,스쿨존 등 학교지원봉사,승인완료,2023-03-10 00:00,2022-12-02 00:00,2022-12-08 00:00,N
사회서비스형,2023-00132,1,2023,가정서비스지원(다문화시설도우미),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
공익활동형,2023-00143,1,2023,아이스팩 재활용 사업(공동주택 아이스팩 더쓰임 챌린지),승인완료,2022-12-01 00:00,2022-12-01 00:00,2022-12-05 00:00,N
사회서비스형,2023-00145,1,2023,온종일 돌봄시설 지원(돌봄시설지원도우미),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
사회서비스형,2023-00147,2,2023,승강기 안전관리지원(시니어승강기안전단),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
사회서비스형,2023-00042,2,2023,우리동네 1촌 돌봄단,승인완료,2023-02-22 00:00,2022-11-30 00:00,2022-12-02 00:00,N
공익활동형,2023-00192,1,2023,공공기관사무보조,승인완료,2022-12-01 00:00,2022-12-01 00:00,2022-12-09 00:00,N
공익활동형,2023-00093,2,2023,스마일남대천지킴이,승인완료,2023-01-31 00:00,2022-11-30 00:00,2022-12-02 00:00,N
시장형,2023-00064,3,2023,옛솜씨수제청,승인완료,2023-06-21 00:00,2023-06-15 00:00,2022-12-13 00:00,N
공익활동형,2023-00099,2,2023,"공원, 놀이터 등 공공시설 봉사(황금빛공원)",승인완료,2023-01-05 00:00,2023-01-04 00:00,2022-12-05 00:00,N
시장형,2023-00121,2,2023,한송정카페 포남점,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
사회서비스형,2023-00127,1,2023,보육시설지원(보육시설 나들이도우미),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
사회서비스형,2023-00073,1,2023,스마일 안전한 동행,승인완료,2022-11-30 00:00,2022-11-30 00:00,2022-12-02 00:00,N
사회서비스형,2023-00001,1,2023,23년 테스트 사업 (사회),승인완료,2022-11-29 00:00,2022-11-29 00:00,2022-11-29 00:00,Y
공익활동형,2023-00029,2,2023,토이&북시니어,승인완료,2023-01-31 00:00,2022-11-30 00:00,2022-12-02 00:00,N
시장형,2023-00130,1,2023,영농,반려,2022-11-30 00:00,2022-11-30 00:00,,Y
사회서비스형,2023-00135,4,2023,아동노인복지도우미,승인완료,2023-09-20 00:00,2023-09-19 00:00,2022-12-02 00:00,N
공익활동형,2023-00134,2,2023,학교급식지원봉사(할머니손맛급식도우미 남부),승인완료,2023-01-05 00:00,2023-01-05 00:00,2022-12-05 00:00,N
공익활동형,2023-00148,3,2023,우리동네환경지킴이,승인완료,2023-06-20 00:00,2023-06-15 00:00,2022-12-15 00:00,N
시장형,2023-00149,2,2023,은빛미용실 동부시장점,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
공익활동형,2023-00012,2,2023,솔향 성덕동 봉사단,승인완료,2023-01-29 00:00,2023-01-29 00:00,2022-12-02 00:00,N
시장형,2023-00186,5,2023,꿈꾸는재봉,승인완료,2023-08-14 00:00,2023-05-03 00:00,2022-12-16 00:00,N
공익활동형,2023-00194,1,2023,"기후위기 대응 생태,환경지킴이(일산동구)",승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-09 00:00,N
공익활동형,2023-00199,3,2023,놀이터안전지킴이1사업단,승인완료,2023-01-09 00:00,2022-11-30 00:00,2022-12-14 00:00,N
공익활동형,2023-00789,3,2023,실버클린 사업단,승인완료,2023-01-02 00:00,2023-01-02 00:00,2022-12-13 00:00,N
시장형,2023-00794,1,2023,배달의기수6070,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-07 00:00,N
시장형,2023-00137,3,2023,옛솜씨건강원,승인완료,2023-06-15 00:00,2023-06-13 00:00,2022-12-13 00:00,N
사회서비스형,2023-00442,3,2023,장기요양통합서비스지원사업,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-15 00:00,N
사회서비스형,2023-00474,1,2023,노인관련시설지원(선암호수노인복지관),승인완료,2022-12-06 00:00,2022-12-06 00:00,2022-12-16 00:00,N
공익활동형,2023-00526,2,2023,초등학교급식도우미,승인완료,2023-01-11 00:00,2022-12-06 00:00,2022-12-17 00:00,N
공익활동형,2023-00895,2,2023,치매안심이,승인완료,2023-01-02 00:00,2023-01-02 00:00,2022-12-06 00:00,N
사회서비스형,2023-00914,1,2023,길라잡이,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
시장형,2023-00931,3,2023,대가야천연수제비누,승인완료,2022-12-20 00:00,2022-12-20 00:00,2022-12-20 00:00,N
공익활동형,2023-00062,3,2023,사랑의 배식 사업,승인완료,2023-03-15 00:00,2022-11-30 00:00,2022-12-02 00:00,N
시장형,2023-00228,2,2023,학교환경관리지원,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
사회서비스형,2023-00409,2,2023,복지시설지원사업,승인완료,2022-12-21 00:00,2022-12-21 00:00,2022-12-22 00:00,N
공익활동형,2023-00596,2,2023,공공시설지원단,승인완료,2022-12-22 00:00,2022-12-22 00:00,2022-12-22 00:00,N
시장형,2023-00067,2,2023,솔향한송정카페,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
공익활동형,2023-00408,2,2023,A)경로당깔끄미지원활동,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-14 00:00,N
공익활동형,2023-00444,2,2023,복지시설봉사,승인완료,2023-01-13 00:00,2023-01-04 00:00,2022-12-07 00:00,N
공익활동형,2023-00187,2,2023,노노케어,반려,2022-12-02 00:00,2022-12-02 00:00,,Y
공익활동형,2023-00217,3,2023,여주시청(근린시설 지킴이),승인완료,2023-02-09 00:00,2023-02-09 00:00,2022-12-05 00:00,N
사회서비스형,2023-00076,1,2023,스마일 활기찬 동행,승인완료,2022-11-30 00:00,2022-11-30 00:00,2022-12-02 00:00,N
공익활동형,2023-00096,2,2023,학교급식도우미,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-08 00:00,N
공익활동형,2023-00201,2,2023,아이스팩재활용,승인완료,2023-01-19 00:00,2022-12-01 00:00,2022-12-09 00:00,N
공익활동형,2023-00206,2,2023,장애인전용주차구역 위반예방사업(일산),승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-09 00:00,N
공익활동형,2023-00287,4,2023,시니어 공공시설활동,승인완료,2023-02-17 00:00,2023-02-15 00:00,2022-12-14 00:00,N
공익활동형,2023-00293,1,2023,너랑나랑 배움나눔,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-14 00:00,N
시장형,2023-00823,1,2023,GS25시니어편의점(가양8단지점),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-08 00:00,N
시장형,2023-00838,1,2023,학교환경관리지원,승인완료,2022-12-02 00:00,2022-12-02 00:00,2022-12-14 00:00,N
시장형,2023-00160,1,2023,자원재활용사업(9988수거단),승인완료,2022-12-01 00:00,2022-12-01 00:00,2022-12-16 00:00,N
시장형,2023-00171,3,2023,한송정카페,승인완료,2023-06-20 00:00,2023-06-15 00:00,2022-12-13 00:00,N
공익활동형,2023-00179,1,2023,스쿨존 교통지원,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
공익활동형,2023-00183,4,2023,지역환경개선사업,승인완료,2023-08-25 00:00,2023-08-24 00:00,2022-12-09 00:00,N
시장형,2023-00189,2,2023,실버공동작업장,반려,2022-12-02 00:00,2022-12-02 00:00,,Y
사회서비스형,2023-00581,3,2023,실버도우미,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
사회서비스형,2023-00648,2,2023,시니어 행정도우미사업,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-09 00:00,N
공익활동형,2023-00663,1,2023,경로당 회계운영 교육,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
시장형,2023-00664,1,2023,CU심평원 2호점,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-13 00:00,N
시장형,2023-00921,2,2023,미소짓는가게,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
공익활동형,2023-00625,3,2023,연중노노케어(해피투게더-연중),승인완료,2023-02-08 00:00,2023-02-07 00:00,2022-12-17 00:00,N
공익활동형,2023-00631,1,2023,연중 노노케어(따뜻한반찬나누미),승인완료,2022-12-02 00:00,2022-12-02 00:00,2022-12-05 00:00,N
공익활동형,2023-00704,1,2023,꿈나무급식도우미사업,승인완료,2022-12-07 00:00,2022-12-07 00:00,2022-12-07 00:00,N
사회서비스형,2023-00708,1,2023,노인시설지원단,승인완료,2022-12-06 00:00,2022-12-06 00:00,2022-12-13 00:00,N
공익활동형,2023-00095,2,2023,학교교통안전지키미,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-08 00:00,N
공익활동형,2023-00129,1,2023,동물보호홍보단,승인완료,2022-12-06 00:00,2022-12-06 00:00,2022-12-06 00:00,N
공익활동형,2023-00168,5,2023,우리동네지키미사업,승인완료,2023-08-24 00:00,2023-07-21 00:00,2022-12-08 00:00,N
공익활동형,2023-00458,3,2023,해피천사 하천지킴이,승인완료,2023-02-06 00:00,2022-12-01 00:00,2022-12-05 00:00,N
공익활동형,2023-00484,1,2023,초등학교 급식도우미사업 (학교급식 창동다올),승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-17 00:00,N
공익활동형,2023-00509,1,2023,어르신다듬이,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-14 00:00,N
공익활동형,2023-00235,2,2023,우리동네안전지킴이,승인완료,2023-01-04 00:00,2022-12-06 00:00,2022-12-13 00:00,N
공익활동형,2023-00236,1,2023,수원화성지킴이,승인완료,2023-01-05 00:00,2023-01-05 00:00,2023-01-05 00:00,N
공익활동형,2023-00315,3,2023,거동불편노인돌봄지원,승인완료,2023-07-21 00:00,2023-01-06 00:00,2022-12-08 00:00,N
시장형,2023-00120,3,2023,페이지카페,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
시장형,2023-00128,3,2023,페이지레스토랑,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
공익활동형,2023-00131,3,2023,초등학교 급식도우미,승인완료,2023-09-26 00:00,2023-01-18 00:00,2022-12-08 00:00,N
공익활동형,2023-00313,2,2023,경로당활성화사업,승인완료,2023-07-24 00:00,2023-07-21 00:00,2022-12-08 00:00,N
공익활동형,2023-00340,2,2023,노노케어,승인완료,2023-01-10 00:00,2022-12-13 00:00,2022-12-19 00:00,N
공익활동형,2023-00360,1,2023,노노케어,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-15 00:00,N
공익활동형,2023-00414,1,2023,공공시설관리지원활동,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-14 00:00,N
공익활동형,2023-00850,1,2023,고양길 환경정리,승인완료,2022-12-06 00:00,2022-12-06 00:00,2022-12-14 00:00,N
공익활동형,2023-00294,1,2023,실버활동도우미,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-14 00:00,N
공익활동형,2023-00731,3,2023,경로복지도우미활동,승인완료,2023-07-06 00:00,2023-06-14 00:00,2022-12-13 00:00,N
공익활동형,2023-00744,2,2023,경로당알리미,승인완료,2023-01-04 00:00,2022-12-02 00:00,2022-12-13 00:00,N
시장형,2023-00749,2,2023,느림보마을,승인완료,2022-12-26 00:00,2022-12-26 00:00,2022-12-26 00:00,N
사회서비스형,2023-00701,1,2023,보육시설지원단,승인완료,2022-12-06 00:00,2022-12-06 00:00,2022-12-13 00:00,N
공익활동형,2023-00059,3,2023,경로당 배움사업,승인완료,2023-07-21 00:00,2023-07-21 00:00,2022-12-08 00:00,N
사회서비스형,2023-00107,2,2023,장애인 서비스 지원(장애인 활동 보조 지원),승인완료,2023-05-24 00:00,2022-12-05 00:00,2022-12-06 00:00,N
사회서비스형,2023-00133,1,2023,취약계층 공익증진서비스(시니어 금융업무지원),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
사회서비스형,2023-00156,2,2023,공공행정 업무지원(시니어 연금가이드),승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-06 00:00,N
사회서비스형,2023-00810,1,2023,강서요양도우미,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-13 00:00,N
공익활동형,2023-00169,3,2023,새싹보듬이사업단,승인완료,2023-01-06 00:00,2023-01-04 00:00,2022-12-08 00:00,N
시장형,2023-00188,2,2023,꽃할매네 주먹밥&찬 2호점 ,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-19 00:00,N
공익활동형,2023-00210,1,2023,함초롬히핸드벨,승인완료,2022-11-30 00:00,2022-11-30 00:00,2022-12-09 00:00,N
공익활동형,2023-00215,3,2023,고양누리길(성라공원)지킴이,승인완료,2023-03-15 00:00,2023-03-10 00:00,2022-12-14 00:00,N
공익활동형,2023-00089,1,2023,도서관환경도우미,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-08 00:00,N
공익활동형,2023-00094,1,2023,복지시설봉사,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-08 00:00,N
사회서비스형,2023-00516,1,2023,지역아동센터지원사업단,승인완료,2022-12-20 00:00,2022-12-20 00:00,2022-12-21 00:00,N
시장형,2023-00583,4,2023,청춘밥상,승인완료,2023-08-16 00:00,2023-08-16 00:00,2022-12-16 00:00,N
시장형,2023-00604,2,2023,학교급식도우미,승인완료,2022-12-02 00:00,2022-12-02 00:00,2022-12-15 00:00,N
공익활동형,2023-00610,1,2023,노노케어,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-05 00:00,N
공익활동형,2023-00616,2,2023,복지시설 봉사,승인완료,2022-12-05 00:00,2022-12-05 00:00,2022-12-05 00:00,N
공익활동형,2023-00083,1,2023,공공의료시설 환경도우미,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-08 00:00,N
공익활동형,2023-00176,2,2023,"시니어 순찰대(구, 호랑이 순찰단A)",승인완료,2023-01-05 00:00,2023-01-05 00:00,2022-12-15 00:00,N
공익활동형,2023-00570,2,2023,학교교통안전지킴이(옐로우지킴이),승인완료,2022-12-21 00:00,2022-12-13 00:00,2022-12-19 00:00,N
사회서비스형,2023-00577,2,2023,보육시설도우미,승인완료,2022-12-02 00:00,2022-12-02 00:00,2022-12-05 00:00,N
공익활동형,2023-00622,3,2023,아라마을지킴이,승인완료,2023-01-02 00:00,2023-01-02 00:00,2022-12-13 00:00,N
공익활동형,2023-00771,1,2023,실버건강관리사,반려,2022-12-06 00:00,2022-12-06 00:00,,Y
공익활동형,2023-00786,1,2023,노노케어활동,승인완료,2022-12-02 00:00,2022-12-02 00:00,2022-12-19 00:00,N
