사업유형,사업번호,사업계획변경순번,사업년도,계속사업여부,계속사업시작연도,사업유형코드,비예산여부,특수사업명코드,사업명,관활시도명,시군구코드,관할시군구,기관ID,수행기관시도명,수행기관시군구,사업기간시작일,사업기간종료일,사업계획서상태코드,목표일자리수,최초등록첨부파일,최근승인첨부파일,삭제여부
공익활동형,2022-03037,1,2022,Y,2022,공공의료 및 복지시설 봉사(A-15),N,105001,경로당 행복도우미2,강원도,4211000000,춘천시,953,강원도,춘천시,2022-01-01,2022-12-31,승인완료,140,2022년_사업계획서.hwp,,N
공익활동형,2022-02902,1,2022,Y,2009,보육시설 봉사(A-10),N,105001,아동수호천사,서울특별시,1171000000,송파구,16,서울특별시,송파구,2022-01-03,2022-12-31,승인완료,80,2022년 공익활동 사업계획서-아동수호천사.hwp,,N
사회서비스형,2022-02979,2,2022,N,2022,보육시설(어린이집 등) 지원(B-01),N,105001,유치원 도우미,충청남도,4425000000,계룡시,202083,충청남도,계룡시,2022-01-03,2022-12-31,승인완료,32,3.2022년 유치원도우미사업계획서.hwp,22년+유치원도우미+사업계획서변경(11월).hwp,N
공익활동형,2022-03735,2,2022,Y,2019,스쿨존교통지원 봉사(A-08),N,105001,어린이안심등교지원봉사,울산광역시,3111000000,중구,2846,울산광역시,중구,2022-01-03,2022-12-30,승인완료,14,2022년 노인공익활동 사업계획서- 어린이안심등교지원봉사.hwp,2022년 노인공익활동 사업계획서- 어린이안심등교지원봉사.hwp,N
공익활동형,2022-04448,2,2022,Y,2020,경륜전수 활동(A-23),N,105001,복지시설강사파견사업,경상남도,4825000000,김해시,135,경상남도,김해시,2022-01-03,2022-12-30,승인완료,11,복지시설강사파견사업.hwp,,N
사회서비스형,2022-01427,1,2022,Y,2020,장애인 서비스 지원(B-06),N,105001,장애인 서비스 지원(장애인 활동 보조 지원),서울특별시,1138000000,은평구,2496,서울특별시,은평구,2022-01-01,2022-11-30,승인완료,39,장애인활동보조+사업계획서.hwp,,N
공익활동형,2022-01503,1,2022,Y,2022,보육시설 봉사(A-10),N,105001,새싹돌보미,대전광역시,3023000000,대덕구,2201,대전광역시,대덕구,2022-01-01,2022-12-31,승인완료,115,2022년 노인 공익활동 사업계획서 (새싹돌보미).hwp,,N
사회서비스형,2022-01515,2,2022,N,2022,노인 관련 시설지원(B-07),N,105001,경로당 행정도우미,제주특별자치도,5011000000,제주시,196,제주특별자치도,제주시,2022-01-01,2022-12-31,승인완료,30,2022년 노인일자리 및 사회활동지원사업 사회서비스형(경로당행정도우미) 사업계획서.hwp,2022년 노인일자리 및 사회활동지원사업 사회서비스형(경로당행정도우미) 사업계획서 변경.hwp,N
공익활동형,2022-01908,3,2022,Y,2018,생활시설이용자 지원봉사(A-06),N,105001,시설이용자 독서도우미,전라남도,4615000000,순천시,2673,전라남도,순천시,2022-01-01,2022-12-16,승인완료,30,2022년 노인일자리 사업계획서(시설이용자 독서도우미).hwp,2022년 노인일자리 변경 사업계획서(시설이용자 독서도우미).hwp,N
공익활동형,2022-09019,5,2022,Y,2011,공원 놀이터 등 공공시설 봉사(A-13),N,105001,공원관리지원사업,전라북도,4518000000,정읍시,834,전라북도,정읍시,2022-01-01,2022-12-31,승인완료,200,2022년사회활동사업계획서(공원관리)-수정본.hwp,2022년사회활동사업계획서(공원관리)-수정본 (최종-사업종료일변경).hwp,N
공익활동형,2022-01318,1,2022,Y,2018,공원 놀이터 등 공공시설 봉사(A-13),N,105001,공공시설봉사 (녹지공원봉사),대구광역시,2717000000,서구,27084,대구광역시,서구,2022-01-03,2022-12-31,승인완료,30,2022년 서구노인복지관 노인사회활동지원사업 (녹지공원봉사 사업계획서).hwp,,N
공익활동형,2022-02732,1,2022,Y,2011,스쿨존교통지원 봉사(A-08),N,105001,화랑스쿨존지킴이,경기도,4127000000,안산시,1651,경기도,안산시,2022-01-10,2022-12-30,승인완료,300,8. 2022년 화랑스쿨존지킴이 사업계획서.hwp,,N
공익활동형,2022-02762,2,2022,Y,2018,학교급식 지원봉사(A-07),N,105001,초등학교급식도우미,서울특별시,1130500000,강북구,787,서울특별시,강북구,2022-01-03,2022-12-31,승인완료,250,2022년_초등학교급식도우미 사업계획서.hwp,,N
공익활동형,2022-01398,5,2022,Y,2020,공원 놀이터 등 공공시설 봉사(A-13),N,105001,초록자전거,경상남도,4812000000,창원시,223083,경상남도,창원시,2022-01-01,2022-12-30,승인완료,160,2022년 공익활동 초록자전거 사업계획서.hwp,2022년 공익활동 초록자전거 사업계획서(수정본).hwp,N
공익활동형,2022-02282,1,2022,Y,2019,지역사회 환경개선 봉사(A-16),N,105001,지역사회 환경개선봉사(은빗자루봉사단),서울특별시,1165000000,서초구,1887,서울특별시,서초구,2022-01-03,2022-12-30,승인완료,60,2022년 은빗자루봉사단 사업계획서_최종.hwp,,N
사회서비스형,2022-02350,4,2022,Y,2021,취약계층 공익증진 서비스(B-09),N,105001,시니어금융업무지원,경상북도,4790000000,예천군,376083,경상북도,예천군,2022-01-01,2022-11-30,승인완료,31,2022년 시니어금융업무지원단  사업계획서(31명).hwp,,N
시장형,2022-02639,4,2022,Y,2018,기타(E-19),N,105001,시니어차량안전지도사,대구광역시,2717000000,서구,1880,대구광역시,서구,2022-03-02,2022-12-30,승인완료,28,2022년+시니어차량안전지도사+사업계획서.hwp,2022년+시니어차량안전지도사+사업계획서.hwp,N
시장형,2022-03718,1,2022,Y,2020,카페(E-08),N,105001,휴카페(사하제2청사)사업단,부산광역시,2638000000,사하구,1647,부산광역시,사하구,2022-01-03,2022-12-31,승인완료,16,2022년 휴카페(사하제2청사)사업단 사업계획서.hwp,,N
공익활동형,2022-01313,1,2022,Y,2016,노노케어(A-01),N,105001,노노케어,부산광역시,2647000000,연제구,720,부산광역시,연제구,2022-01-03,2022-12-31,승인완료,120,2022년 노노케어 사업계획서.hwp,,N
공익활동형,2022-01341,2,2022,Y,2016,학교급식 지원봉사(A-07),N,105001,식사예절행복지킴이,강원도,4217000000,동해시,583,강원도,동해시,2022-01-03,2022-12-31,승인완료,160,22년+식사예절.hwp,,N
시장형,2022-01480,1,2022,Y,2017,세탁(E-18),N,105001,세탁편의점 운영 사업 (크린에이드 원주시니어클럽점),강원도,4213000000,원주시,2054,강원도,원주시,2022-01-01,2022-12-31,승인완료,26,2022년 사업계획서 크린에이드 세탁사업단(최종완료).hwp,,N
시장형,2022-01391,3,2022,Y,2012,카페(E-08),N,105001,매장운영(H-Life실버카페사업),전라남도,4677000000,고흥군,1547,전라남도,고흥군,2022-01-03,2022-12-31,승인완료,10,22.실버카페사업계획서.hwp,,N
시장형,2022-01640,2,2022,Y,2019,지역영농(E-12),N,105001,고리울청춘농장,경기도,4119000000,부천시,192083,경기도,부천시,2022-01-01,2022-12-31,승인완료,30,2022년도 고리울청춘농장+사업계획서.hwp,,N
공익활동형,2022-01512,2,2022,Y,2020,공공의료 및 복지시설 봉사(A-15),N,105001,할매손맛밑반찬,경상남도,4882000000,고성군,246083,경상남도,고성군,2022-01-03,2022-12-31,승인완료,14,2022년 할매손맛밑반찬 사업계획서-1.hwp,할매손맛밑반찬사업계획서(변경).hwp,N
공익활동형,2022-01534,9,2022,Y,2020,공원 놀이터 등 공공시설 봉사(A-13),N,105001,놀이터수호천사사업 1,경상남도,4833000000,양산시,284084,경상남도,양산시,2022-01-01,2022-12-30,승인완료,130,2022년+놀이터수호천사사업계획서(130).hwp,2022년+놀이터수호천사사업계획서(130)수정.11월.hwp,N
공익활동형,2022-02187,6,2022,Y,2020,스쿨존교통지원 봉사(A-08),N,105001,배움터 2 지원사업,경상남도,4831000000,거제시,216083,경상남도,거제시,2022-01-03,2022-12-31,승인완료,180,(배움터 2)2022년 노인 공익활동 사업계획서.hwp,(배움터+2)2022년+노인+공익활동+사업계획서.hwp,N
사회서비스형,2022-08909,2,2022,Y,2021,노인 관련 시설지원(B-07),N,105001,노인돌봄지원 ,서울특별시,1120000000,성동구,2556,서울특별시,성동구,2022-02-01,2022-11-30,승인완료,4,3. 2022년 사회서비스형 사업계획서(노인돌봄지원).hwp,,N
공익활동형,2022-01370,4,2022,Y,2020,기타(A-19),N,105001,도시농부의 복지텃밭,경상남도,4812000000,창원시,223083,경상남도,창원시,2022-01-01,2022-12-30,승인완료,160,2022년 공익활동 도시농부의 복지텃밭 사업계획서.hwp,2022년 공익활동 도시농부의 복지텃밭 사업계획서(221121).hwp,N
공익활동형,2022-02577,1,2022,Y,2016,스쿨존교통지원 봉사(A-08),N,105001,어린이안전울타리사업,광주광역시,2915500000,남구,2767,광주광역시,남구,2022-01-01,2022-12-31,승인완료,240,5-1.(공익)어린이안전울타리사업 계획서(240).hwp,,N
공익활동형,2022-02744,1,2022,Y,2020,지역사회 환경개선 봉사(A-16),N,105001,아름다운마을가꾸기Ⅲ,전라북도,4519000000,남원시,890,전라북도,남원시,2022-01-03,2022-11-30,승인완료,80,공익형-2022년+아름다운마을가꾸기3+사업계획서+(80명).hwp,,N
공익활동형,2022-01518,1,2022,Y,2018,지역사회 환경개선 봉사(A-16),N,105001,환경지킴이사업,강원도,4283000000,양양군,921,강원도,양양군,2022-01-01,2022-12-31,승인완료,145,2022년 환경지킴이사업(1) 사업계획서.hwp,,N
공익활동형,2022-01561,1,2022,Y,2022,청소년선도 봉사(A-05),N,105001,청소년보호지원사업,제주특별자치도,5013000000,서귀포시,1840,제주특별자치도,서귀포시,2022-01-01,2022-12-31,승인완료,200,청소년보호지원사업.hwp,,N
공익활동형,2022-02605,1,2022,Y,2020,지역사회 환경개선 봉사(A-16),N,105001,자전거보관소관리및무상수리,인천광역시,2820000000,남동구,1308,인천광역시,남동구,2022-01-03,2022-12-31,승인완료,80,22-14.자전거보관소관리.hwp,,N
사회서비스형,2022-01319,1,2022,Y,2021,청소년 시설 지원(B-03),N,105001,어울림,전라북도,4573000000,무주군,1801,전라북도,무주군,2022-02-01,2022-12-30,승인완료,8,2022년+어울림+사업계획서.hwp,,N
시장형,2022-02234,1,2022,Y,2011,기타(E-19),N,105001,제주시니어클럽모다들엉사업단,제주특별자치도,5011000000,제주시,178,제주특별자치도,제주시,2022-01-03,2022-12-31,승인완료,48,2022년 모다들엉일터.hwp,,N
공익활동형,2022-03704,1,2022,Y,2022,청소년선도 봉사(A-05),N,105001,실버순찰대 야간,강원도,4273000000,횡성군,935,강원도,횡성군,2022-01-01,2022-12-31,승인완료,25,2022년 사업계획서 실버순찰대 야간.hwp,,N
사회서비스형,2022-01688,2,2022,N,2022,안전관리지원(B-10),N,105001,시니어 안전 모니터링,충청남도,4477000000,서천군,2928,충청남도,서천군,2022-02-03,2022-11-30,승인완료,23,22년++사회서비스형+시니어안전모니터링+27명.hwp,22년사회서비스형+변경사업계획서_시니어안전모니터링_17명.hwp,N
시장형,2022-02214,1,2022,Y,2018,카페(E-08),N,105001,사랑방,강원도,4223000000,삼척시,2531,강원도,삼척시,2022-01-10,2022-12-30,승인완료,14,22사랑방+사업계획서.hwp,,N
공익활동형,2022-02272,1,2022,Y,2018,공공의료 및 복지시설 봉사(A-15),N,105001,복지시설봉사,서울특별시,1150000000,강서구,2276,서울특별시,강서구,2022-01-03,2022-12-31,승인완료,22,2022년+복지시설사업계획서.hwp,,N
공익활동형,2022-02453,5,2022,Y,2021,공공의료 및 복지시설 봉사(A-15),N,105001,경로당 지원사업,경상남도,4888000000,거창군,964,경상남도,거창군,2022-01-01,2022-11-30,승인완료,56,2022년 경로당 사업계획서 (2021-11-24).hwp,2022년+경로당+사업계획서+(예산변경안).hwp,N
공익활동형,2022-01297,1,2022,Y,2018,공공의료 및 복지시설 봉사(A-15),N,105001,공공시설봉사 (복지시설봉사),대구광역시,2717000000,서구,27084,대구광역시,서구,2022-01-03,2022-12-31,임시,180,2022년 서구노인복지관 노인사회활동지원사업 (복지시설봉사 사업계획서).hwp,,Y
시장형,2022-02071,5,2022,N,2022,매점(편의점)(E-10),N,105001,시니어드림스토어 1호점,인천광역시,2800900000,직속,949,인천광역시,직속,2022-01-01,2022-12-31,반려,16,2022년 시장형 사업(시니어드림스토어).hwp,,Y
사회서비스형,2022-02104,1,2022,N,2022,노인일자리 담당자 업무지원(B-14),N,105001,시니어활동지원,제주특별자치도,5011000000,제주시,178,제주특별자치도,제주시,2022-01-03,2022-12-31,승인완료,20,22-사회서비스형_시니어활동지원사업계획서.hwp,,N
공익활동형,2022-01361,2,2022,Y,2020,지역사회 환경개선 봉사(A-16),N,105001,내 동네 가꾸기,전라남도,4678000000,보성군,1509,전라남도,보성군,2022-01-03,2022-12-31,승인완료,218,내동네 가꾸기.hwp,,N
공익활동형,2022-01585,5,2022,Y,2017,지역사회안전망 구축 지원(A-18),N,105001,경로당 환경.방역도우미,서울특별시,1121500000,광진구,549,서울특별시,광진구,2022-01-01,2022-12-31,승인완료,67,22년 환경방역 사업계획서.hwp,,N
공익활동형,2022-02407,2,2022,Y,2019,공공의료 및 복지시설 봉사(A-15),N,105001,경로당청소도우미(경로당환경도우미),서울특별시,1168000000,강남구,482,서울특별시,강남구,2022-01-01,2022-12-31,승인완료,50,2022년 경로당당청소도우미사업계획서(매칭).hwp,,N
공익활동형,2022-02437,4,2022,Y,2004,경륜전수 활동(A-23),N,105001,교육강사파견사업,울산광역시,3100900000,직속,59,울산광역시,직속,2022-01-03,2022-12-31,승인완료,52,2022년 노인 공익활동 사업계획서 - 1. 교육강사파견사업.hwp,2022년+노인+공익활동+사업계획서(변경)+-+1.+교육강사파견사업 (3차수정).hwp,N
시장형,2022-01496,1,2022,Y,2022,지역영농(E-12),N,105001,금곡영농사업단 (황혼의 알콩달콩),강원도,4217000000,동해시,314,강원도,동해시,2022-03-01,2022-12-30,승인완료,15,2022년금곡시장형사업단 사업계획서.hwp,,N
공익활동형,2022-01571,1,2022,Y,2021,공공의료 및 복지시설 봉사(A-15),N,105001,깨끗한경로당사업,경상남도,4825000000,김해시,107083,경상남도,김해시,2022-01-03,2022-12-16,승인완료,62,2022년 노인공익활동사업계획서(깨끗한경로당사업).hwp,,N
공익활동형,2022-01655,3,2022,Y,2020,공공의료 및 복지시설 봉사(A-15),N,105001,경로당깔끄미사업,광주광역시,2915500000,남구,600,광주광역시,남구,2022-01-03,2022-12-31,승인완료,115,7-2.2022년 경로당깔끄미사업 사업계획서(11월25일).hwp,7-2.2022년+경로당깔끄미사업+사업계획서(11월11일)-부대경비 항목 변경 후.hwp,N
공익활동형,2022-01764,3,2022,Y,2018,지역사회 환경개선 봉사(A-16),N,105001,지역사회 환경개선 봉사(EM환경가꾸미),서울특별시,1114000000,중구,2875,서울특별시,중구,2022-01-01,2022-12-31,승인완료,50,2.유락종합사회복지관_사업계획서_EM환경가꾸미.hwp,,N
공익활동형,2022-01270,1,2022,Y,2015,공공의료 및 복지시설 봉사(A-15),N,105001,깨끗한마을,전라북도,4573000000,무주군,1801,전라북도,무주군,2022-01-05,2022-12-30,승인완료,275,2022년+깨끗한마을+사업계획서.hwp,,N
사회서비스형,2022-01407,1,2022,Y,2019,시니어 컨설턴트(B-11),N,105001,시니어 컨설턴트(시니어 컨설턴트),서울특별시,1138000000,은평구,2496,서울특별시,은평구,2022-01-01,2022-11-30,승인완료,12,시니어컨설턴트+사업계획서.hwp,,N
공익활동형,2022-01524,5,2022,Y,2012,지역사회 환경개선 봉사(A-16),N,105001,노인과 바다,경상남도,4831000000,거제시,602,경상남도,거제시,2022-01-03,2022-12-31,승인완료,120,2022년+노인과바다+사업계획서.hwp,2022년+노인과바다+사업계획서+(11월전용).hwp,N
시장형,2022-01526,1,2022,Y,2017,지역영농(E-12),N,105001,기곡영농사업단(촌부의 고사리),강원도,4217000000,동해시,314,강원도,동해시,2022-03-01,2022-12-30,승인완료,15,2022년기곡시장형사업단 사업계획서.hwp,,N
